source_job_id,title,company_name,salary_text,city,district,experience,education,industry,company_size,financing_stage,skills,description,source,source_url,publish_time,crawl_time
liepin-00207,Java 开发工程师,成都星河数据有限公司,10-21K·14薪,成都,锦江区,5-10年,不限,金融科技,100-499人,C轮及以上,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/207,2026-05-26,2026-06-02 01:15:30
lagou-00208,Python 后端工程师,成都蓉创数据有限公司,10-26K,成都,青羊区,1-3年,不限,互联网,1000-9999人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/208,2026-04-13,2026-06-02 01:15:30
boss-00209,前端开发工程师,成都宏图信息有限公司,7-22K,成都,双流区,不限,大专,软件服务,500-999人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/209,2026-05-24,2026-06-03 10:15:30
liepin-00210,产品经理,成都博思信息有限公司,11-26K,成都,成华区,5-10年,本科,软件服务,1000-9999人,未融资,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/210,2026-05-24,2026-06-02 02:15:30
51job-00211,电商运营,成都星河数据有限公司,6-14K·14薪,成都,高新区,5-10年,大专,教育培训,20-99人,B轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,51job,https://51job.example.invalid/jobs/211,2026-05-16,2026-06-04 11:15:30
liepin-00212,UI 设计师,成都云智信息有限公司,8-16K,成都,成华区,5-10年,大专,软件服务,100-499人,天使轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,liepin,https://liepin.example.invalid/jobs/212,2026-05-25,2026-06-02 21:15:30
lagou-00213,运维工程师,成都鼎新科技有限公司,7-21K,成都,锦江区,5-10年,硕士,教育培训,500-999人,A轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/213,2026-03-20,2026-06-03 14:15:30
boss-00214,Python 后端工程师,成都星河科技有限公司,14-27K·14薪,成都,双流区,不限,本科,企业服务,500-999人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/214,2026-05-16,2026-06-04 05:15:30
boss-00215,算法工程师,成都锦城软件有限公司,19-39K,成都,锦江区,5-10年,本科,智能制造,100-499人,未融资,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/215,2026-04-30,2026-06-02 20:15:30
51job-00216,测试工程师,成都星河信息有限公司,5-17K,成都,成华区,3-5年,硕士,企业服务,500-999人,A轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,51job,https://51job.example.invalid/jobs/216,2026-04-30,2026-06-02 09:15:30
liepin-00217,算法工程师,成都鼎新科技有限公司,16-35K·14薪,成都,青羊区,1-3年,不限,电子商务,1000-9999人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,liepin,https://liepin.example.invalid/jobs/217,2026-04-13,2026-06-02 09:15:30
lagou-00218,Python 后端工程师,成都宏图科技有限公司,11-24K,成都,高新区,1-3年,本科,电子商务,1000-9999人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/218,2026-05-04,2026-06-04 19:15:30
51job-00219,算法工程师,成都锦城软件有限公司,16-35K·14薪,成都,天府新区,3-5年,本科,软件服务,500-999人,上市公司,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,51job,https://51job.example.invalid/jobs/219,2026-03-20,2026-06-02 14:15:30
lagou-00220,Python 后端工程师,成都天府数据有限公司,13-21K·13薪,成都,青羊区,不限,不限,金融科技,100-499人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/220,2026-05-07,2026-06-03 19:15:30
51job-00221,Python 后端工程师,成都鼎新软件有限公司,11-25K,成都,成华区,1-3年,硕士,电子商务,1000-9999人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/221,2026-04-11,2026-06-02 23:15:30
51job-00222,UI 设计师,成都鼎新数据有限公司,7-17K,成都,武侯区,3-5年,本科,智能制造,500-999人,天使轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/222,2026-04-04,2026-06-04 15:15:30
51job-00223,数据分析师,成都蓉创数据有限公司,6-21K·13薪,成都,锦江区,5-10年,硕士,智能制造,20-99人,C轮及以上,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/223,2026-06-01,2026-06-02 08:15:30
51job-00224,测试工程师,成都锦城数据有限公司,6-19K,成都,成华区,5-10年,大专,智能制造,500-999人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,51job,https://51job.example.invalid/jobs/224,2026-05-14,2026-06-02 00:15:30
lagou-00225,算法工程师,成都博思数据有限公司,18-33K,成都,金牛区,3-5年,本科,金融科技,20-99人,B轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/225,2026-05-07,2026-06-03 08:15:30
liepin-00226,销售经理,成都博思数据有限公司,8-18K·13薪,成都,青羊区,不限,大专,软件服务,100-499人,A轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/226,2026-04-01,2026-06-04 08:15:30
lagou-00227,电商运营,成都锦城数据有限公司,5-16K,成都,武侯区,不限,硕士,电子商务,100-499人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/227,2026-04-03,2026-06-03 05:15:30
liepin-00228,电商运营,成都宏图软件有限公司,4-13K,成都,双流区,不限,大专,智能制造,500-999人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/228,2026-04-14,2026-06-02 17:15:30
lagou-00229,数据分析师,成都蓉创信息有限公司,6-15K,成都,青羊区,5-10年,本科,软件服务,20-99人,未融资,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/229,2026-03-08,2026-06-03 03:15:30
liepin-00230,电商运营,成都鼎新信息有限公司,8-16K,成都,锦江区,5-10年,不限,软件服务,100-499人,上市公司,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/230,2026-04-22,2026-06-02 09:15:30
boss-00231,数据开发工程师,成都博思数据有限公司,10-24K·14薪,成都,金牛区,不限,不限,智能制造,20-99人,上市公司,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,boss,https://boss.example.invalid/jobs/231,2026-03-13,2026-06-04 19:15:30
liepin-00232,数据开发工程师,成都蓉创软件有限公司,10-28K,成都,双流区,1-3年,不限,电子商务,1000-9999人,上市公司,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/232,2026-05-20,2026-06-02 01:15:30
liepin-00233,产品经理,成都蓉创科技有限公司,12-21K,成都,武侯区,5-10年,大专,教育培训,100-499人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/233,2026-03-31,2026-06-04 08:15:30
lagou-00234,测试工程师,成都天府软件有限公司,8-16K,成都,高新区,1-3年,不限,互联网,20-99人,未融资,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/234,2026-03-26,2026-06-02 08:15:30
boss-00235,前端开发工程师,成都宏图数据有限公司,7-18K,成都,成华区,5-10年,不限,互联网,100-499人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/235,2026-03-14,2026-06-03 18:15:30
boss-00236,算法工程师,成都锦城信息有限公司,18-38K,成都,武侯区,3-5年,硕士,教育培训,500-999人,上市公司,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/236,2026-05-30,2026-06-04 22:15:30
liepin-00237,测试工程师,成都博思软件有限公司,6-13K·13薪,成都,双流区,1-3年,不限,软件服务,20-99人,天使轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,liepin,https://liepin.example.invalid/jobs/237,2026-04-07,2026-06-03 13:15:30
lagou-00238,销售经理,成都锦城软件有限公司,7-24K·13薪,成都,双流区,不限,硕士,金融科技,20-99人,未融资,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,lagou,https://lagou.example.invalid/jobs/238,2026-04-20,2026-06-04 20:15:30
51job-00239,Python 后端工程师,成都宏图数据有限公司,14-24K·13薪,成都,武侯区,1-3年,不限,互联网,100-499人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/239,2026-04-10,2026-06-03 16:15:30
51job-00240,前端开发工程师,成都云智信息有限公司,7-24K·14薪,成都,青羊区,5-10年,硕士,企业服务,100-499人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/240,2026-04-23,2026-06-03 12:15:30
liepin-00241,销售经理,成都宏图科技有限公司,7-18K,成都,天府新区,5-10年,硕士,互联网,20-99人,未融资,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/241,2026-04-25,2026-06-04 08:15:30
liepin-00242,算法工程师,成都天府软件有限公司,18-35K,成都,金牛区,5-10年,本科,智能制造,1000-9999人,未融资,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,liepin,https://liepin.example.invalid/jobs/242,2026-04-19,2026-06-04 17:15:30
51job-00243,Python 后端工程师,成都云智信息有限公司,12-26K·13薪,成都,金牛区,1-3年,硕士,互联网,500-999人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/243,2026-03-07,2026-06-04 10:15:30
liepin-00244,Java 开发工程师,成都博思科技有限公司,11-22K·14薪,成都,青羊区,不限,硕士,金融科技,100-499人,B轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/244,2026-04-22,2026-06-04 10:15:30
liepin-00245,数据开发工程师,成都锦城科技有限公司,10-28K·13薪,成都,锦江区,3-5年,硕士,金融科技,100-499人,A轮,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/245,2026-03-08,2026-06-04 01:15:30
lagou-00246,产品经理,成都蓉创数据有限公司,11-21K·14薪,成都,双流区,1-3年,大专,软件服务,500-999人,上市公司,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,lagou,https://lagou.example.invalid/jobs/246,2026-03-19,2026-06-02 06:15:30
